,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
27,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ","In anaphase II, the 2n cell is split again, thus resulting in two separate n cells with half the number of original chromosomes.",a1,arg78274,arg186501,arg78274_arg186501,wr,f4b2c81c953e83ef891a28f0ffa6c7,-1
28,"The tetrads are separated between the two cells at this point, defining which chromosome set each cell will have","Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg189393,arg78274,arg189393_arg78274,rr,ca13f590568c5963f3090275902099,1
29,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",Anaphase 1 is when the homologous pairs of chromosomes separate,a1,arg78274,arg191507,arg78274_arg191507,rr,c5147c1b67c49927d6b7ef44c8749e,-1
30,anaphase I is when the homologs are pulled apart so the chromosome number is halved,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg195474,arg78274,arg195474_arg78274,rr,3962319de8a4da9a4d63bd889e1904,1
31,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",Genes align and alleles can be transferred from one chromosome to the next,a1,arg78274,arg196587,arg78274_arg196587,rr,36180e824619c72eb4686ff82b2870,-1
32,Anaphase I is where you pull the homologous chromosome away from each others.,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg208533,arg78274,arg208533_arg78274,rr,ed7e6b53f4994790ba59aca16b78d6,1
33,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ","Meiosis is called a reductional division. When is the number of chromosomes reduced?


A. anaphase I

B. anaphase II

C. anaphase III

D. both metaphase I and II",a1,arg78274,arg214990,arg78274_arg214990,rr,c182e01377768877871d4e31b0bf11,-1
34,"Meiosis is called a reductional division. When is the number of chromosomes reduced?

A. anaphase I","Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg223684,arg78274,arg223684_arg78274,rr,293989c95cfc2fe9cd72b018bfe558,1
35,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ","Anaphase II separates the chromosomes into their respective daughter cells, therefore reducing the number of chromosomes",a1,arg78274,arg233913,arg78274_arg233913,wr,230acc8039bba8b70b977c31312c95,-1
36,"The law of segregation lets us predict how a single feature associated with a single gene is inherited. In some cases, though, we might want to predict the inheritance of two characteristics associated with two different genes. How can we do this?","Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg239038,arg78274,arg239038_arg78274,rr,4937c56f883e58b135780d31a154b3,1
37,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",I hope I hope I hope I hope I hope I hope I hope I hope I hope I hope,a1,arg78274,arg239970,arg78274_arg239970,rr,57e34afe8c66ff520e6ca14a1c09d1,-1
38,too lazy too explain but im pretty sure its anaphase 1,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg241550,arg78274,arg241550_arg78274,rr,0e0eb905e3ad75dbe188d0fe0e6fb2,1
39,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ","The reduction division happens in anaphase I, the number of chromosomes is halved (2n to n, diploid to haploid).",a1,arg78274,arg242996,arg78274_arg242996,rr,592fc00b3b1b981451fd473fe8691a,-1
40,"At anaphase I, the homologs are separated and form 2 cells with each with n chromosomes.","Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ",a2,arg244257,arg78274,arg244257_arg78274,rr,e9dd82fb49cbc6c1f61f6930dbc839,1
41,"Anaphase 2 is when the chromosomes themselves are physically pulled apart. 
Anaphase 1 is when the homologous chromosomes are pulled apart. ","S phase - 2n
prophase - 2n 
metaphase - 2n
anaphase I - homologous chromosomes pulled to either side - n
anphase II - n , sister chromatids pulled apart to give 4 haploid, n cells",a1,arg78274,arg247243,arg78274_arg247243,rr,2de9909ff87809046a3fe88fcd465e,-1
42,becomes 4,In anaphase II the chromosome number is reduced from the initial 2n of the germ cell to n of the gametes,a2,arg100075,arg98014,arg100075_arg98014,ww,8c102c86fa48da8a78b3f2fdea1ce9,1
43,In anaphase II the chromosome number is reduced from the initial 2n of the germ cell to n of the gametes,anaphase II creates 4 haploids,a1,arg98014,arg103568,arg98014_arg103568,ww,be4ae640739623ecce5aa492a2e8e1,-1
44,"there is no anaphase III, so c couldn't be right, chromosomes reduced at anaphase II.",In anaphase II the chromosome number is reduced from the initial 2n of the germ cell to n of the gametes,a2,arg197433,arg98014,arg197433_arg98014,ww,d8fd10340bfb930d8a59e59e51359a,1
45,In anaphase II the chromosome number is reduced from the initial 2n of the germ cell to n of the gametes,Anaphase 2 reduces the number of chromosomes because it pulls the chromosomes in 2 (2 chromatids) appart at the poles before production of gametes.,a1,arg98014,arg239616,arg98014_arg239616,ww,ca97ba7f611f7dd6186d9a713558a8,-1
46,Boy is this so much easier than the exam Boy is this so much easier than the exam,In anaphase II the chromosome number is reduced from the initial 2n of the germ cell to n of the gametes,a2,arg243315,arg98014,arg243315_arg98014,ww,c6300318f3bd32c7eb37fdbc9e45b8,1
47,"In anaphase I, homologous chromosomes line up and migrate to separate poles, forming two daughter cells. This division of homologous chromosomes changes the cell from diploid to haploid, reducing the number of chromosomes.",Cytokinesis (cell division) occurs during telophase 1. Result is 2 daughter haploid cells. With 1 set of chromosomes each.,a1,arg188770,arg188795,arg188770_arg188795,wr,ebbded91482f82f435149a14858a14,-1
48,"In anaphase I the homologous chromosomes get separated. Since there is only one of each chromosome in each cell now, the number of chromosomes has been reduced.","In anaphase I, homologous chromosomes line up and migrate to separate poles, forming two daughter cells. This division of homologous chromosomes changes the cell from diploid to haploid, reducing the number of chromosomes.",a2,arg189998,arg188770,arg189998_arg188770,rr,5d5c9eeee8f714934b249eebfabd8b,1
49,"In anaphase I, homologous chromosomes line up and migrate to separate poles, forming two daughter cells. This division of homologous chromosomes changes the cell from diploid to haploid, reducing the number of chromosomes.","In anaphase II, when the chromosomes separate for a second time without having been multiplied again.",a1,arg188770,arg191577,arg188770_arg191577,wr,ea50e8be727620db4558ff096a8d88,-1
50,The number of chromosomes is reduced during anaphase ii of meiosis,"In anaphase I, homologous chromosomes line up and migrate to separate poles, forming two daughter cells. This division of homologous chromosomes changes the cell from diploid to haploid, reducing the number of chromosomes.",a2,arg219102,arg188770,arg219102_arg188770,wr,3ac67b187ca3ec12ebf3b9b5ebbabd,1
51,"In anaphase I, homologous chromosomes line up and migrate to separate poles, forming two daughter cells. This division of homologous chromosomes changes the cell from diploid to haploid, reducing the number of chromosomes.",that is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is becausethat is because,a1,arg188770,arg248525,arg188770_arg248525,rr,2e0b0dfc4b4a1f651a3a9db387f7e4,-1
52,I love you I love youI love youI love youI love youI love youI love youI love youI love youI love youI love you,"Anaphase 2 is like mitosis anaphase, where the sister chromatids are pulled apart, therefore that is when you get the reductional division",a2,arg189675,arg188654,arg189675_arg188654,ww,11f1a8875488de92d068d9568ca86d,1
53,"Anaphase 2 is like mitosis anaphase, where the sister chromatids are pulled apart, therefore that is when you get the reductional division",anaphase 1 is when the homologus chromosoms divide and anaphase 2 is when the sister chromatids divide.,a1,arg188654,arg192223,arg188654_arg192223,ww,e36459c889ec8ce820903ab849be5b,-1
54,Its the right answerIts the right answerIts the right answer,"Anaphase 2 is like mitosis anaphase, where the sister chromatids are pulled apart, therefore that is when you get the reductional division",a2,arg222720,arg188654,arg222720_arg188654,ww,7017b307af3a32ba313269c26d7413,1
55,"Anaphase 2 is like mitosis anaphase, where the sister chromatids are pulled apart, therefore that is when you get the reductional division","That does not seem like a clear explanation of your reasoning:
Readability
Depth",a1,arg188654,arg239893,arg188654_arg239893,ww,e10d9c9f623af957d3f9cdbe4ffbd4,-1
56,Because Because Because Because Because Because Because Because Because Because Because Because Because Because Because Because,"Anaphase 2 is like mitosis anaphase, where the sister chromatids are pulled apart, therefore that is when you get the reductional division",a2,arg247363,arg188654,arg247363_arg188654,ww,ed52993f96d865a578bb4e1953b2ad,1
57,"During the first anaphase, both daughter cells are still diploid cells. During anaphase II, each daughter cell gets one of the copies of the chromosomes, so they are now haploid cells.","During Anaphase II, the centromeres split and the former chromatids (now chromosomes) are segregated into opposite sides of the cell",a1,arg190296,arg192182,arg190296_arg192182,ww,f0d5d7cc1bb3645de472a5aa1cb5d4,-1
58,Sister chromatids are separated and pulled apart in anaphase II in order to form 4 haploid gametes with one chromatid each.,"During the first anaphase, both daughter cells are still diploid cells. During anaphase II, each daughter cell gets one of the copies of the chromosomes, so they are now haploid cells.",a2,arg199937,arg190296,arg199937_arg190296,ww,8b2792c7600643e583c76f2796f7e5,1
59,"During the first anaphase, both daughter cells are still diploid cells. During anaphase II, each daughter cell gets one of the copies of the chromosomes, so they are now haploid cells.",anaphase I is when homologous chromosomes are pulled to either pole of the cell. anaphase II is when the sister chromatids are pulled apart to make haploid gametes,a1,arg190296,arg213890,arg190296_arg213890,ww,563c20b2722e7a9409c4cba2937eeb,-1
60,anaphase II is when the cells go from 2n to n,"During the first anaphase, both daughter cells are still diploid cells. During anaphase II, each daughter cell gets one of the copies of the chromosomes, so they are now haploid cells.",a2,arg229449,arg190296,arg229449_arg190296,ww,109f3a77e93e4859f50c02f7a8a122,1
