,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
15,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,just cuz,a1,arg68480,arg153834,arg68480_arg153834,rr,824b9f3213e446743a4f906e4c7219,-1
16,"If the parent of dominating trait has genotype AA, the offspring would have 1/4 being homozygous recessive.",If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg184792,arg68480,arg184792_arg68480,rr,5bac69d515e9e1c3039a361b577798,1
17,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,For that kind of offspring chances are the parent showing the dominant phenotype will have the heterozygous genotype.,a1,arg68480,arg188319,arg68480_arg188319,rr,e36459c889ec8ce820903ab849be5b,-1
18,I love you I love youI love youI love youI love youI love youI love youI love youI love youI love youI love you,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg189637,arg68480,arg189637_arg68480,rr,11f1a8875488de92d068d9568ca86d,1
19,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,Aa is the only option that allows for there to be some recessive and dominant phenotypes.,a1,arg68480,arg190328,arg68480_arg190328,rr,7c117e6256642f22dee605d8921f52,-1
20,4/9 is about half of the progeny which means that we need Aa to cross with the recessive aa.,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg191883,arg68480,arg191883_arg68480,wr,b30634abcfd3a2d844029f291f1dc1,1
21,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,Since approximately 50% of the offspring show the recessive phenotype the parent is heterozygous.,a1,arg68480,arg194524,arg68480_arg194524,rr,a93ead596d3e93cc7c3baf70527825,-1
22,"If the dominant phenotype was AA, then all the progeny would be dominant.",If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg196536,arg68480,arg196536_arg68480,rr,c2846914e3ca3e2575937468b3790b,1
23,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,"Only Aa x aa will give heterozygous
I like my answer.",a1,arg68480,arg206198,arg68480_arg206198,rr,099516baa7671387394e18f88f2f99,-1
24,heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous heterozygous,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg226959,arg68480,arg226959_arg68480,rr,81321f84bd424d3514ec0ab2c0aca2,1
25,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,"it has to be heterozygous, otherwise the individual would not be able to have the recessive phenotype.",a1,arg68480,arg230656,arg68480_arg230656,rr,dfc32d2e2f1479630f6295a8a437ec,-1
26,"4/9 == approximately 50% of offspring show recessive phenotype aa. To obtain aa, both parents must carry at least 1 'a'. If 50% of offspring is aa, therefore, the parents must be Aa x aa.",If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg234347,arg68480,arg234347_arg68480,rr,fa903f4baabaadd2e0c8af7ccd2ff6,1
27,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,"If an individual with a dominant phenotype is crossed with an individual with a recessive phenotype, 4 of their 9 offspring show the recessive phenotype. What is the genotype of the parent showing the dominant trait?",a1,arg68480,arg238485,arg68480_arg238485,wr,fffa2c73508a730ac92fa9c1510bdd,-1
28,The dominant phenotype parent could not be homozygous dominant because that would mean that all offspring would have a dominant phenotype,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg239196,arg68480,arg239196_arg68480,rr,37dc95a2810c253548122ab8e5daec,1
29,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,a1,arg68480,arg242816,arg68480_arg242816,rr,f1054d64539a06d2119d8e421e5575,-1
30,It cannot be homozygous dominant and still have the recessive showing of 4/9,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,a2,arg248084,arg68480,arg248084_arg68480,rr,eff6862842ac615ec965161eecf4bf,1
31,If the parent's genotype is Aa around 1/2 children will have the recessive phenotype and 4/9 is near 1/2 ,What is it? myDALITE is an online question inventory designed to help you better understand the topics and material covered in BIOL202. The practice questions will test your ability to answer correctly and will also get you to explain the reasoning behind your answer choices.,a1,arg68480,arg253571,arg68480_arg253571,rr,417c2648ffaec324901907fbfa0580,-1
32,a,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg69852,arg68751,arg69852_arg68751,rr,51c8aa81265b76c2eafafaddf7f0f1,1
33,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",must have a recessive allele if any kid is aa,a1,arg68751,arg71846,arg68751_arg71846,rr,99e13597aca888836f3437b617fdc8,-1
34,Yep,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg72022,arg68751,arg72022_arg68751,rr,5c8f45fd300963b510e5e583a85f7a,1
35,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",basic,a1,arg68751,arg72250,arg68751_arg72250,rr,6fd733ce744be25ce02e000dcdac24,-1
36,has to be otherwise it would be 100% dominant phenotype,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg72634,arg68751,arg72634_arg68751,rr,9c879c20dda43dc90748042d0eb20f,1
37,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",ye,a1,arg68751,arg72656,arg68751_arg72656,rr,c0b0fe9e84013a644bb70cd23c69a6,-1
38,  ,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg77733,arg68751,arg77733_arg68751,rr,14899b064827f55df8c48614f4274f,1
39,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",.,a1,arg68751,arg77893,arg68751_arg77893,rr,3e179fba728baed8c01e997ac36184,-1
40,oo,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg78657,arg68751,arg78657_arg68751,rr,08e4bad90b7521b965ea164814285e,1
41,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",It's a test cross: Aa x aa would produce 1/2 aa but AA x aa would only produce Aa so the only answer possible is Aa. ,a1,arg68751,arg79148,arg68751_arg79148,rr,fcf6db7ca0c22a5512281fbf85e807,-1
42,not sure,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg83424,arg68751,arg83424_arg68751,rr,0bb1b73bf390a7f789aa2b784a5f47,1
43,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",.,a1,arg68751,arg87611,arg68751_arg87611,rr,49576fcc061976107dfa27c933b67d,-1
44,"according to mendelian genetics, if it was AA, you would only see heterozygotes","since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg92281,arg68751,arg92281_arg68751,rr,048559c9100373cd2ce89faba8a70e,1
45,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",if the genotype of the dominant parent is AA then all offsprings should show the dominant phenotype,a1,arg68751,arg93088,arg68751_arg93088,rr,8802245ba48176f94d3f163c97d717,-1
46,n,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg97362,arg68751,arg97362_arg68751,wr,299fca65b4a9087fdb025b7f11cf4c,1
47,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",It needs to be heterozygous ,a1,arg68751,arg105160,arg68751_arg105160,rr,9bd4ca10705470328068efc939c871,-1
48,. . 1:1 around,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg106321,arg68751,arg106321_arg68751,rr,c3b72f1e3ddc610a90c7743f1e8ee6,1
49,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",logic,a1,arg68751,arg107032,arg68751_arg107032,rr,c88c227fb7ebacb172e3bdd82d923d,-1
50,if the parent is required to have one recessive trait in order for the offspring to demonstrate the recessive phenotype,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg188859,arg68751,arg188859_arg68751,rr,65a162e077b61d4970a4a4a0049f99,1
51,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.","aa would be impossible since the parent would not show the dominant trait. If the parent was AA that would make all their offsprings Aa, but we know for a fact that 4/9 offspring show recessive phenotype (meaning aa)",a1,arg68751,arg191197,arg68751_arg191197,rr,f0d5d7cc1bb3645de472a5aa1cb5d4,-1
52,needs to be Aa for there to be recessive phenotype in offspring,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg193107,arg68751,arg193107_arg68751,rr,3962319de8a4da9a4d63bd889e1904,1
53,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",I just want to know the goddamn answers. That use punnet squares and genotypes along with phenotypes and ratios.,a1,arg68751,arg194391,arg68751_arg194391,wr,66a042ade2b69f5648f66599e28e33,-1
54,"In order for the recessive trait to manifest, the offspring must be homozygous recessive. The parent must be Aa","since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg197237,arg68751,arg197237_arg68751,rr,deb798562c393afa3f28bd8f30142f,1
55,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",The F2 offspring of a monohybrid cross would show the genotype(s),a1,arg68751,arg226294,arg68751_arg226294,rr,cf1fe21f7b3dc9be473665c9e08df9,-1
56,this is hwat it is this it what it is this it what it is it just is there aint no other answer,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg236220,arg68751,arg236220_arg68751,rr,6eb2802b8d7d54a16614d693c96ac4,1
57,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",I'm sorry I just wanted to see the answer since typing up my entire rationale for each question would take forever. We love genetics though!,a1,arg68751,arg236732,arg68751_arg236732,rr,fdcba72eb0e114d5eb4eec087d5aa0,-1
58,it is b since there is a greater change of showing recessive phenotype,"since there is offspring with recessive phenotype produced, this means that the dominant parent must be heterozygous dominant.",a2,arg247008,arg68751,arg247008_arg68751,rr,2b438028e3a53bc6edc53c41d99f47,1
