,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
33,9/16 = 3/4 will be homozygous for either AA aa BB bb,because because because because because because because because because because because because because because because because because,a1,arg68499,arg206913,arg68499_arg206913,rr,d06aa0c42a6cda530fd34d24ff1133,-1
34,not sure but just gonna do the punnet square t see what fraction,9/16 = 3/4 will be homozygous for either AA aa BB bb,a2,arg210216,arg68499,arg210216_arg68499,wr,899be054ab4c0abfc779b0f1bbdf78,1
35,9/16 = 3/4 will be homozygous for either AA aa BB bb,only four situations that the offspring are not fitted : AaBb * 4,a1,arg68499,arg226632,arg68499_arg226632,rr,81321f84bd424d3514ec0ab2c0aca2,-1
36,"i'm not entirely sure, but it's the answer that makes the most logical sense",9/16 = 3/4 will be homozygous for either AA aa BB bb,a2,arg234980,arg68499,arg234980_arg68499,rr,81e8e594c65b1b4abc602743d11a83,1
37,9/16 = 3/4 will be homozygous for either AA aa BB bb,noy sure not sure not sure not sure not sure not sure,a1,arg68499,arg235484,arg68499_arg235484,rr,6eb2802b8d7d54a16614d693c96ac4,-1
38,"do a punnet square, I don't even want to do it",9/16 = 3/4 will be homozygous for either AA aa BB bb,a2,arg237737,arg68499,arg237737_arg68499,rr,57e34afe8c66ff520e6ca14a1c09d1,1
39,9/16 = 3/4 will be homozygous for either AA aa BB bb,Which of the following genotypes would you not find in a SsYy test cross?,a1,arg68499,arg239591,arg68499_arg239591,wr,680c356440ff1f7be084cbf2d425b9,-1
40,I honestly am not sure. screw this depth thing its getting annoying,9/16 = 3/4 will be homozygous for either AA aa BB bb,a2,arg246713,arg68499,arg246713_arg68499,rr,2b438028e3a53bc6edc53c41d99f47,1
41,9/16 = 3/4 will be homozygous for either AA aa BB bb,"yeah makes sense, good, great. It won't let me submit lol",a1,arg68499,arg247971,arg68499_arg247971,wr,c76a66fa0ddfb96a8fd3bc539b1b37,-1
42,"In a dihybrid cross AaBb x AaBb, what fraction of the offspring will be homozygous for one or the other trait?",9/16 = 3/4 will be homozygous for either AA aa BB bb,a2,arg250545,arg68499,arg250545_arg68499,rr,b93788079b11828db3f660965f6274,1
43,1/2 x 1/2 = 1/4,-,a1,arg72144,arg72281,arg72144_arg72281,ww,f5e4fff3a4a9605b12629bf4cac95f,-1
44,000,1/2 x 1/2 = 1/4,a2,arg78647,arg72144,arg78647_arg72144,ww,08e4bad90b7521b965ea164814285e,1
45,1/2 x 1/2 = 1/4,",",a1,arg72144,arg82297,arg72144_arg82297,ww,c1f78f0089c2c77e77a091b47cca2b,-1
46,.,1/2 x 1/2 = 1/4,a2,arg86128,arg72144,arg86128_arg72144,ww,e969de6f57d3ccca6cfb4d0560708d,1
47,1/2 x 1/2 = 1/4,"P(AA) = 1/4 P(aa) = 1/4  P(AA or aa) = 1/8
P(BB) = 1/4 P(bb) = 1/4  P(BB or bb) = 1/8",a1,arg72144,arg91518,arg72144_arg91518,ww,3a2eaf4f9c8c79bfa77887eef620ad,-1
48,"same
",p(AABb) + p (AaBB) + p(aaBb) + p(Aabb),a2,arg72606,arg71854,arg72606_arg71854,ww,c0b0fe9e84013a644bb70cd23c69a6,1
49,p(AABb) + p (AaBB) + p(aaBb) + p(Aabb),1/2??,a1,arg71854,arg80092,arg71854_arg80092,ww,c1b78ab4dbd2ab5405cde4e9275677,-1
50,m,p(AABb) + p (AaBB) + p(aaBb) + p(Aabb),a2,arg97325,arg71854,arg97325_arg71854,rw,299fca65b4a9087fdb025b7f11cf4c,1
51,p(AABb) + p (AaBB) + p(aaBb) + p(Aabb),"Not really sure
",a1,arg71854,arg97822,arg71854_arg97822,ww,f42e3beb6d79465220551491ce334b,-1
52,"Homozygous for either trait is seen 12/16 times when doing the punnet square, which is a 3/4 ratio","Aa x Aa will be 1/4 aa, 1/4 AA, and 1/2 Aa
Bb x Bb will be 1/4 bb 1/4 BB, and 1/2 Bb, 
So being homozygous for one of the two will result in a 3/4 chance. ",a2,arg185258,arg71900,arg185258_arg71900,rr,5d5c9eeee8f714934b249eebfabd8b,1
53,"Aa x Aa will be 1/4 aa, 1/4 AA, and 1/2 Aa
Bb x Bb will be 1/4 bb 1/4 BB, and 1/2 Bb, 
So being homozygous for one of the two will result in a 3/4 chance. ",There are twelve possibilities out of 16 because being homozygous for one trait means that the other can be heterozygous or homozygous.,a1,arg71900,arg185379,arg71900_arg185379,rr,5328bc327617aa763d78106b3de0c1,-1
54, ,1/2 x 1/2 = 1/4,a2,arg72684,arg71859,arg72684_arg71859,ww,ba2195b8613d1aa0855a6a7d789f3f,1
55,1/2 x 1/2 = 1/4,.,a1,arg71859,arg73718,arg71859_arg73718,ww,4b5b32eb437e629868314dd9ec0ce3,-1
56,"aa = 1/4
bb = 1/4",1/2 x 1/2 = 1/4,a2,arg74455,arg71859,arg74455_arg71859,ww,a9d47e5c45f9dd3d3f60ab0393cc1a,1
57,1/2 x 1/2 = 1/4,should be 8/16 or 1/2,a1,arg71859,arg78452,arg71859_arg78452,ww,cead6646672b7b1bc6a7a53b4a3d15,-1
58, ,1/2 x 1/2 = 1/4,a2,arg81399,arg71859,arg81399_arg71859,ww,0be5fbbd69280e7e6725be63847208,1
59,1/2 x 1/2 = 1/4,1/2 *1/2,a1,arg71859,arg106926,arg71859_arg106926,ww,c88c227fb7ebacb172e3bdd82d923d,-1
60,"1/2 homozygosity (1/4 aa and 1/4 AA) 
1/2 homozygosity (1/4 bb and 1/4 BB)","12/16 of the offspring have SS, ss, YY or yy genotypes.",a2,arg187850,arg185916,arg187850_arg185916,wr,39cf2d64b119ff9a4488d61951bb29,1
61,"12/16 of the offspring have SS, ss, YY or yy genotypes.",I get 11/16 for homozygous for one or the other and something else if you do one but not the other. bad question,a1,arg185916,arg188133,arg185916_arg188133,rr,6aa3141c75207df510466b321af54f,-1
62,this is evident when you draw out a punnet square for all of the possibilities,"12/16 of the offspring have SS, ss, YY or yy genotypes.",a2,arg190650,arg185916,arg190650_arg185916,wr,f54a8b841cb0779773ee3f141588c2,1
63,"12/16 of the offspring have SS, ss, YY or yy genotypes.","Draw the punnett square and the offspring is not homozygous at YyNn, YynN, yYNn, yYnN. 12/16 is 3/4",a1,arg185916,arg191558,arg185916_arg191558,rr,8c97974493a339b154793e66c496ec,-1
64,I am really not sure how to explain this other than using a punnet square,"12/16 of the offspring have SS, ss, YY or yy genotypes.",a2,arg200894,arg185916,arg200894_arg185916,rr,0a598af9ba2a5ecdd82f039f8fc970,1
65,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",I love you I love you I love you I love you I love you I love you,a1,arg187864,arg189405,arg187864_arg189405,rw,11f1a8875488de92d068d9568ca86d,-1
66,There are many offspring with a homozygous combination of one gene,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",a2,arg190135,arg187864,arg190135_arg187864,rw,f08589c6ed21c67f81cd8084270a79,1
67,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",i literally have no idea none of these answers were the one i got so just ignore this hahah,a1,arg187864,arg190563,arg187864_arg190563,ww,7c117e6256642f22dee605d8921f52,-1
68,12 of the 16 consist of at least one pair of homozygous alleles,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",a2,arg192824,arg187864,arg192824_arg187864,rw,bf82d348d6679b0496a6234f127ba7,1
69,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4","look at punnett square and count up any offspring with homozygosity for a trait ( if SS, ss, YY, or yy present)",a1,arg187864,arg222023,arg187864_arg222023,rw,2de9909ff87809046a3fe88fcd465e,-1
70,The chance of either one being homozygous is 1/4 because of independent assortment,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",a2,arg228597,arg187864,arg228597_arg187864,ww,0cd080f4722c7031ba0d19d36e4906,1
71,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4","many possibilities, follows the sum rule because of ""or"" -- 3/4",a1,arg187864,arg228900,arg187864_arg228900,rw,34da66f91c78866480050f50a72b3b,-1
72,"Not entirely sure what the question is asking iiiiiiiiiiiiiiiiiiiiiiiiii In a dihybrid cross AaBb x AaBb, what fraction of the offspring will be homozygous for one or the other trait?","The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",a2,arg230709,arg187864,arg230709_arg187864,ww,230acc8039bba8b70b977c31312c95,1
73,"The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",depth depth depth depth depth depthdepth depth depth depth depth depthdepth depth depth depth depth depth,a1,arg187864,arg232068,arg187864_arg232068,ww,e9a6a12d3511a68252c0f7f5fc1a66,-1
74,"hot chocolate for mental health
hot chocolate for mental health
hot chocolate for mental healthhot chocolate for mental health
hot chocolate for mental health","The genotypes possible are aaBb, AABb, AaBB, Aabb. this is 4/16, so 1/4",a2,arg244625,arg187864,arg244625_arg187864,ww,e7559f2e1705bccfad6b27e2258abf,1
