,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
20,"The percent recombination is 12% which means that 12/100 of offspring will be recombinants. Of that 12%, 50% will be type O and have Nail-Patella Syndrome. (12/100)x(1/2)","nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg226714,arg133845,arg226714_arg133845,rr,a93ead596d3e93cc7c3baf70527825,1
21,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.","The following pedigree shows the inheritance of a blood condition. If the woman II-2 (first woman in second generation) was to marry her cousin II-8 (last male in second generation), what is the probability of their first child having the blood condition?",a1,arg133845,arg227056,arg133845_arg227056,rr,cf1fe21f7b3dc9be473665c9e08df9,-1
22,I calculated 3% so not sure why that's not an option right now.,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg229382,arg133845,arg229382_arg133845,rr,dcc4147a5c461bb23c8f37dfd85e77,1
23,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",12%chance to get recombinant form and 1/2 chance to get the type which would give the dominant and O type.,a1,arg133845,arg231021,arg133845_arg231021,rr,e10d9c9f623af957d3f9cdbe4ffbd4,-1
24,Since they are 12 cM apart they are linked and so must be greater than 1/2 x 1/2,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg231162,arg133845,arg231162_arg133845,wr,f08589c6ed21c67f81cd8084270a79,1
25,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.","You must first realize that the first child is to have a genotype of N_OO. Then you must find the recombinant gametes, and use the formula RF = # of recombinants/total number of progeny.",a1,arg133845,arg232216,arg133845_arg232216,rr,0bab5680b4f2aabff251ab655a00c6,-1
26,12% that this recombination occurs times 1/2 that the new N O chromosome is passed on,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg232588,arg133845,arg232588_arg133845,rr,b29d23b5cb2fda2826bd333ae17500,1
27,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer Answer,a1,arg133845,arg234398,arg133845_arg234398,rr,f57af06167bbc10941e05a09d4fc50,-1
28,be approximately 12 cM apart. A woman whose family has been extensively studied is known to be N A/n O. Her husband is n O/n O.,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg235419,arg133845,arg235419_arg133845,rr,8b2792c7600643e583c76f2796f7e5,1
29,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth depth,a1,arg133845,arg236374,arg133845_arg236374,rr,91d55b62d66ae26ce4305aa1cda609,-1
30,"A plant of phenotype A B/a b is testcrossed to a b/a b. In 72% of the meioses, there were no chiasmata between the linked genes; in 28% of the meioses, there was one chiasma between the genes. What proportion of the progeny will be a B/a b?","nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg236495,arg133845,arg236495_arg133845,wr,952224f428b3e5d9b939631a9defa7,1
31,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",im confuses i thought it was 1/4 because of P(OO and Nn)= P(OO) x P(Nn) = 1/4,a1,arg133845,arg240197,arg133845_arg240197,wr,d4c9c87489364412f1b88d24db316e,-1
32,Which of the following genotypes would you not find in a SsYy test cross?,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg241052,arg133845,arg241052_arg133845,wr,680c356440ff1f7be084cbf2d425b9,1
33,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.","if the genes are 12 mu apart then total recombinant frequency is 0.12, and each individual frequency is 0.06. that means that total parental frequency is 0.88 divided by two is 0.44 for each parental (NO is parental) and so its frequency is 44%",a1,arg133845,arg241548,arg133845_arg241548,wr,c8e309745b6b80fc3a98c4e20f6774,-1
34,"given the Rf = 12, the genes are linked and on the same chromosome close to eachother. You will not get any recombinant gametes in this situation. the probability that the child gets nail patella syndrome and type o blood is 50%","nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg241908,arg133845,arg241908_arg133845,wr,7c3b6e249a83440b9a561d1fbf611a,1
35,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",I'm sorry I just wanted to see the answer since typing up my entire rationale for each question would take forever. We love genetics though!,a1,arg133845,arg242597,arg133845_arg242597,rr,fdcba72eb0e114d5eb4eec087d5aa0,-1
36,"12 cM apart = 12% RF, and the childs genotype would be NO/nO. the recombinant frequency for the NO gamete is 6%","nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg244133,arg133845,arg244133_arg133845,rr,109f3a77e93e4859f50c02f7a8a122,1
37,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",12% is the percentage for recombinants. NO/nO and nA/nO. only one of the 2 recombinants will give Nail-Patella with type O. 12/2=6%,a1,arg133845,arg244993,arg133845_arg244993,rr,6394ca300f8024eae9811867796205,-1
38,the ABO blood group gene and the gene for the autosomal dominant condition Nail-Patella Syndrome are known to be approximately 12 c,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg245280,arg133845,arg245280_arg133845,wr,751857d75ddf3bfa4a76fb930a69ed,1
39,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",hat is the probability that their first child will have Nail-Patella Syndrome and type O blood?,a1,arg133845,arg245510,arg133845_arg245510,wr,ba7aa1aebeccd8a8f7e9b64c90f985,-1
40,"Since N and A are on the same chromosome, the only was to get NO is through recombination. Recombination frequency is 12% and i believe that the only recombination possible is No/no","nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg245603,arg133845,arg245603_arg133845,wr,eb8dc012d0575cf565fab1618b6af0,1
41,"nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",woman whose family has been extensively studied is known to be N A/n O. Her husband is n O/n O.,a1,arg133845,arg245766,arg133845_arg245766,wr,0e0eb905e3ad75dbe188d0fe0e6fb2,-1
42,"the recombinant frequency is 12 but  the chances of getting the NO allele is half, so 12 time 0.5 is 6","nA and NO are both recombinant genotypes. the Rf% is 12% here, so for each recombinant option, the chance is 6% that either will occur. thus, the chance the first child will get the NO gamete from the mother.",a2,arg246107,arg133845,arg246107_arg133845,rr,fc13639375c6bbf3c6925b790383f9,1
43,"dad gametes are 100% nO so mom needs NO which is a recombinant genotype, one of them so 6%",12/3,a1,arg134675,arg135554,arg134675_arg135554,rr,14899b064827f55df8c48614f4274f,-1
44,fvvs,"dad gametes are 100% nO so mom needs NO which is a recombinant genotype, one of them so 6%",a2,arg138137,arg134675,arg138137_arg134675,wr,597058d51ca6804a9eeba65f985050,1
45,"dad gametes are 100% nO so mom needs NO which is a recombinant genotype, one of them so 6%","The gamete from the father has a 100% chance of being nO, but the gamete from the mother has a (0.12)(0.5)=6% chance of being NO which is needed for Nail-Patella to be transmitted",a1,arg134675,arg197505,arg134675_arg197505,rr,0b5ea53794e927893484b2477ee5a5,-1
46,"Honestly thought it should be 3,  but thats not an option, so I went with the lowes","dad gametes are 100% nO so mom needs NO which is a recombinant genotype, one of them so 6%",a2,arg206227,arg134675,arg206227_arg134675,rr,c71ddd833f95e4795132a55ea0c6cc,1
47,"The gamete from the father has a 100% chance of being nO, but the gamete from the mother has a (0.12)(0.5)=6% chance of being NO which is needed for Nail-Patella to be transmitted","The genes are extremely close, so there isn't much chance for them to cross over and get the disease since it is an autosomal Dominant case.",a1,arg197505,arg205114,arg197505_arg205114,wr,32cc4976517d556e4bd21531dbde83,-1
48,"Since the two genes are 12cM apart, the recombinant frequency equals 12%. NO/no takes half of 12%, which is 6%.","The gamete from the father has a 100% chance of being nO, but the gamete from the mother has a (0.12)(0.5)=6% chance of being NO which is needed for Nail-Patella to be transmitted",a2,arg206649,arg197505,arg206649_arg197505,rr,853d76e4fed364ec714932ca6ad13d,1
49,"The gamete from the father has a 100% chance of being nO, but the gamete from the mother has a (0.12)(0.5)=6% chance of being NO which is needed for Nail-Patella to be transmitted","12 cM apart means that the recombination frequency is 12% and therefore the frequency of recombination not happening is 88%; also, the frequency of them having a child with type O blood is 50%.  By the product law, the answer is 44%.",a1,arg197505,arg207651,arg197505_arg207651,wr,5328bc327617aa763d78106b3de0c1,-1
50,"since this syndrome is autosomal dominant, it should be in 1/2 of the progeny.","The gamete from the father has a 100% chance of being nO, but the gamete from the mother has a (0.12)(0.5)=6% chance of being NO which is needed for Nail-Patella to be transmitted",a2,arg239518,arg197505,arg239518_arg197505,wr,2de9909ff87809046a3fe88fcd465e,1
51,"The gamete from the father has a 100% chance of being nO, but the gamete from the mother has a (0.12)(0.5)=6% chance of being NO which is needed for Nail-Patella to be transmitted","en faisant les quick maths la

12 cm /2 so gives you 2. mais wait a second",a1,arg197505,arg253282,arg197505_arg253282,rr,da0b33362904ae31c34d7d2c350c49,-1
52,"child needs to be N O / N O   or   N O / n O
RF = 12% < 50% so the genes are linked
so few crossovers
1/2 x",50% because P(NO/nO)=P(NO)= 1/2 RF= 6% + P(nO)=1/2 parental= 44%,a2,arg208578,arg136668,arg208578_arg136668,ww,7cdc3e9791d9698ad1152794be8957,1
53,50% because P(NO/nO)=P(NO)= 1/2 RF= 6% + P(nO)=1/2 parental= 44%,12cm is recombination frequency of 12%. 50% of those are NO. therefore 6%,a1,arg136668,arg246649,arg136668_arg246649,rw,2c9067db48d51ecff56a6f89e78c60,-1
54,This is not fun this is not fun this is not fun this is not fun,50% because P(NO/nO)=P(NO)= 1/2 RF= 6% + P(nO)=1/2 parental= 44%,a2,arg248605,arg136668,arg248605_arg136668,ww,c6300318f3bd32c7eb37fdbc9e45b8,1
55,50% because P(NO/nO)=P(NO)= 1/2 RF= 6% + P(nO)=1/2 parental= 44%,A woman whose family has been extensively studied is known to be N A/n O. Her husband is n O/n O. What is the probability that their first child will have Nail-Patella Syndrome and type O blood?,a1,arg136668,arg253135,arg136668_arg253135,rw,18c047fbdd39a2af752b7930cb6881,-1
56,"The distance between the gene for the disease and the blood type are close to each other so the genes are linked and on the same chromosome. There are more chances of getting the parental phenotype. If this was based on independent assortment, the chances would be 25% but in this case it is higher.","The parental genotypes are NA/ nO and nO/ nO. considering that the recombinant frequency is 12%, then 50% of 88% will be parental type and 1/2 of that will. be n O/ n O therefore, it is 44%.",a2,arg240116,arg208281,arg240116_arg208281,ww,ca97ba7f611f7dd6186d9a713558a8,1
57,"The parental genotypes are NA/ nO and nO/ nO. considering that the recombinant frequency is 12%, then 50% of 88% will be parental type and 1/2 of that will. be n O/ n O therefore, it is 44%.","I kept getting 3%, I don't know how to do this; big sad.",a1,arg208281,arg244670,arg208281_arg244670,rw,ecf9c6571349211d23b1488e61b84e,-1
58,"because it is 12 cm apart so the chance is 12/100, and the probability in the family is 1/2 so is 6/100","The parental genotypes are NA/ nO and nO/ nO. considering that the recombinant frequency is 12%, then 50% of 88% will be parental type and 1/2 of that will. be n O/ n O therefore, it is 44%.",a2,arg245927,arg208281,arg245927_arg208281,rw,d1f0930d280b954c8be1683bc330ba,1
