,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
37,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",Steric Hinder Effect makes it less reactive! ,a1,arg22587,arg82912,arg22587_arg82912,rr,69fcac24fafacaeb663b5a1ad22bd1,-1
38,the steric strain on the alkyl chloride is too high to allow for Sn2,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",a2,arg147106,arg22587,arg147106_arg22587,rr,bde6da88779a299f55c2c8ca21a36c,1
39,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",on a tertiary carbon,a1,arg22587,arg147483,arg22587_arg147483,rr,7376369a3e71b6ca5c9db39a49c4d5,-1
40,Most logic,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",a2,arg149392,arg22587,arg149392_arg22587,rr,07422339d3f973fa13b690107404b2,1
41,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",higher bulkiness,a1,arg22587,arg149609,arg22587_arg149609,rr,6284e7347ec3fa36b11240768ed936,-1
42,The alkyl chloride in 1 is not likely to react vis SN2 because of its long hydrocarbon chain which is liable to wrap around the chlorine atom in effect shielding it.,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",a2,arg198041,arg22587,arg198041_arg22587,wr,faf0dd16e1fcde078b5470589da78a,1
43,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",Because of the neighboring alkyl groups. The center leaving group is sterically hindered.,a1,arg22587,arg201064,arg22587_arg201064,rr,905bb28ea0b803a306f5900cff0cc9,-1
44,It is a primary alkyl halide but once it becomes a primary carbocation it won't be stable and will go through rearrangements,"this is due to steric hinderance, and also it reacts through SN1 because it can undrgo a methyl shift to produce a more stable carbocation",a2,arg202727,arg22587,arg202727_arg22587,rr,591eed5a5b3f0501d5c119bfe2226e,1
45,"Having the t-butyl group is very sterically hindering, so the reaction basically doesn't happen. ","Hard to find a suitable leaving group, the carbon has too many links.",a1,arg16673,arg24289,arg16673_arg24289,ww,69ba32213c2192ead325d4e6aab9bf,-1
46,"so bulky to attack from the back 
","Having the t-butyl group is very sterically hindering, so the reaction basically doesn't happen. ",a2,arg24640,arg16673,arg24640_arg16673,ww,2f93558d8a0d4e069a83ee1d5f5d98,1
47,"Having the t-butyl group is very sterically hindering, so the reaction basically doesn't happen. ",it is a neopentyl and never undergoes sn2,a1,arg16673,arg26247,arg16673_arg26247,ww,1fe1c70491576879b1fb18a982603d,-1
48,Bulky group at the opposite end of the leaving group. ,"Having the t-butyl group is very sterically hindering, so the reaction basically doesn't happen. ",a2,arg34888,arg16673,arg34888_arg16673,ww,70becee24e847d23144baa873357c9,1
49,"Having the t-butyl group is very sterically hindering, so the reaction basically doesn't happen. ",There would be a carbocation rearrangement favoring SN1 mechanism. ,a1,arg16673,arg83264,arg16673_arg83264,rw,3666715624524a35e8d4abdcf36193,-1
